"Step","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_topk_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_topk_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_topk_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_topk_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"2849","7.750677108764648","7.750677108764648","7.750677108764648","148.58380126953125","148.58380126953125","148.58380126953125","7.756474494934082","7.756474494934082","7.756474494934082","83.46398162841797","83.46398162841797","83.46398162841797","8.545848846435547","8.545848846435547","8.545848846435547","149.08352661132812","149.08352661132812","149.08352661132812","8.544119834899902","8.544119834899902","8.544119834899902","83.34163665771484","83.34163665771484","83.34163665771484"
"2879","12.583389282226562","12.583389282226562","12.583389282226562","620.1029052734375","620.1029052734375","620.1029052734375","12.58750057220459","12.58750057220459","12.58750057220459","62.98416519165039","62.98416519165039","62.98416519165039","11.399298667907715","11.399298667907715","11.399298667907715","619.83349609375","619.83349609375","619.83349609375","11.400921821594238","11.400921821594238","11.400921821594238","63.14010238647461","63.14010238647461","63.14010238647461"
"2909","5.59074068069458","5.59074068069458","5.59074068069458","123.21049499511719","123.21049499511719","123.21049499511719","5.592294216156006","5.592294216156006","5.592294216156006","65.77104949951172","65.77104949951172","65.77104949951172","6.554747104644775","6.554747104644775","6.554747104644775","122.68560028076172","122.68560028076172","122.68560028076172","6.556826591491699","6.556826591491699","6.556826591491699","65.80003356933594","65.80003356933594","65.80003356933594"
"2939","4.292211532592773","4.292211532592773","4.292211532592773","86.40896606445312","86.40896606445312","86.40896606445312","4.294123649597168","4.294123649597168","4.294123649597168","51.45763397216797","51.45763397216797","51.45763397216797","5.021548748016357","5.021548748016357","5.021548748016357","87.47151184082031","87.47151184082031","87.47151184082031","5.021037578582764","5.021037578582764","5.021037578582764","51.41484069824219","51.41484069824219","51.41484069824219"
"2969","21.168033599853516","21.168033599853516","21.168033599853516","473.4735412597656","473.4735412597656","473.4735412597656","21.10507583618164","21.10507583618164","21.10507583618164","115.51203918457031","115.51203918457031","115.51203918457031","31.01825523376465","31.01825523376465","31.01825523376465","476.6100769042969","476.6100769042969","476.6100769042969","30.971437454223633","30.971437454223633","30.971437454223633","114.6258544921875","114.6258544921875","114.6258544921875"
"2999","5.295799255371094","5.295799255371094","5.295799255371094","98.20052337646484","98.20052337646484","98.20052337646484","5.291165828704834","5.291165828704834","5.291165828704834","56.11579132080078","56.11579132080078","56.11579132080078","5.438269138336182","5.438269138336182","5.438269138336182","97.31958770751953","97.31958770751953","97.31958770751953","5.437151908874512","5.437151908874512","5.437151908874512","56.22487258911133","56.22487258911133","56.22487258911133"
"3029","25.888656616210938","25.888656616210938","25.888656616210938","573.579345703125","573.579345703125","573.579345703125","25.898216247558594","25.898216247558594","25.898216247558594","171.241943359375","171.241943359375","171.241943359375","53.428680419921875","53.428680419921875","53.428680419921875","574.2743530273438","574.2743530273438","574.2743530273438","53.68366241455078","53.68366241455078","53.68366241455078","161.64971923828125","161.64971923828125","161.64971923828125"
"3059","11.060125350952148","11.060125350952148","11.060125350952148","126.1643295288086","126.1643295288086","126.1643295288086","11.128535270690918","11.128535270690918","11.128535270690918","71.4577865600586","71.4577865600586","71.4577865600586","7.967140197753906","7.967140197753906","7.967140197753906","125.9617919921875","125.9617919921875","125.9617919921875","8.013054847717285","8.013054847717285","8.013054847717285","71.64259338378906","71.64259338378906","71.64259338378906"
"3089","4.376307487487793","4.376307487487793","4.376307487487793","112.5429458618164","112.5429458618164","112.5429458618164","4.381843090057373","4.381843090057373","4.381843090057373","58.8851432800293","58.8851432800293","58.8851432800293","4.885714530944824","4.885714530944824","4.885714530944824","112.22099304199219","112.22099304199219","112.22099304199219","4.89197301864624","4.89197301864624","4.89197301864624","59.02927780151367","59.02927780151367","59.02927780151367"
"3119","4.409755706787109","4.409755706787109","4.409755706787109","108.39241790771484","108.39241790771484","108.39241790771484","4.413872718811035","4.413872718811035","4.413872718811035","61.11690902709961","61.11690902709961","61.11690902709961","5.117964267730713","5.117964267730713","5.117964267730713","107.47708129882812","107.47708129882812","107.47708129882812","5.120362281799316","5.120362281799316","5.120362281799316","61.089969635009766","61.089969635009766","61.089969635009766"
"3149","3.7237932682037354","3.7237932682037354","3.7237932682037354","91.90481567382812","91.90481567382812","91.90481567382812","3.728055238723755","3.728055238723755","3.728055238723755","52.720340728759766","52.720340728759766","52.720340728759766","4.390842914581299","4.390842914581299","4.390842914581299","92.3826675415039","92.3826675415039","92.3826675415039","4.397669792175293","4.397669792175293","4.397669792175293","52.741943359375","52.741943359375","52.741943359375"
"3179","3.9488275051116943","3.9488275051116943","3.9488275051116943","94.05581665039062","94.05581665039062","94.05581665039062","3.952711343765259","3.952711343765259","3.952711343765259","54.38718795776367","54.38718795776367","54.38718795776367","4.619587421417236","4.619587421417236","4.619587421417236","93.64366912841797","93.64366912841797","93.64366912841797","4.622876167297363","4.622876167297363","4.622876167297363","54.42314147949219","54.42314147949219","54.42314147949219"
"3209","5.601212024688721","5.601212024688721","5.601212024688721","113.59304809570312","113.59304809570312","113.59304809570312","5.6056108474731445","5.6056108474731445","5.6056108474731445","66.37995147705078","66.37995147705078","66.37995147705078","6.573052883148193","6.573052883148193","6.573052883148193","113.09642028808594","113.09642028808594","113.09642028808594","6.575204849243164","6.575204849243164","6.575204849243164","66.29312896728516","66.29312896728516","66.29312896728516"
"3239","3.2203168869018555","3.2203168869018555","3.2203168869018555","83.6623306274414","83.6623306274414","83.6623306274414","3.2226672172546387","3.2226672172546387","3.2226672172546387","47.90278244018555","47.90278244018555","47.90278244018555","3.8119800090789795","3.8119800090789795","3.8119800090789795","84.1757583618164","84.1757583618164","84.1757583618164","3.815837860107422","3.815837860107422","3.815837860107422","47.770233154296875","47.770233154296875","47.770233154296875"
"3269","4.477813243865967","4.477813243865967","4.477813243865967","100.40113067626953","100.40113067626953","100.40113067626953","4.483004570007324","4.483004570007324","4.483004570007324","61.58634567260742","61.58634567260742","61.58634567260742","5.497602462768555","5.497602462768555","5.497602462768555","100.43737030029297","100.43737030029297","100.43737030029297","5.499934673309326","5.499934673309326","5.499934673309326","61.59992599487305","61.59992599487305","61.59992599487305"
"3299","4.199468612670898","4.199468612670898","4.199468612670898","97.12013244628906","97.12013244628906","97.12013244628906","4.2023491859436035","4.2023491859436035","4.2023491859436035","59.6876220703125","59.6876220703125","59.6876220703125","5.078158855438232","5.078158855438232","5.078158855438232","96.8016357421875","96.8016357421875","96.8016357421875","5.076720237731934","5.076720237731934","5.076720237731934","59.56909942626953","59.56909942626953","59.56909942626953"
"3329","3.641947031021118","3.641947031021118","3.641947031021118","98.61734771728516","98.61734771728516","98.61734771728516","3.645233631134033","3.645233631134033","3.645233631134033","59.06097412109375","59.06097412109375","59.06097412109375","4.88146448135376","4.88146448135376","4.88146448135376","98.5096435546875","98.5096435546875","98.5096435546875","4.887993812561035","4.887993812561035","4.887993812561035","58.97212600708008","58.97212600708008","58.97212600708008"
"3359","3.604445219039917","3.604445219039917","3.604445219039917","96.28780364990234","96.28780364990234","96.28780364990234","3.60565447807312","3.60565447807312","3.60565447807312","50.05046844482422","50.05046844482422","50.05046844482422","4.0931220054626465","4.0931220054626465","4.0931220054626465","95.1856918334961","95.1856918334961","95.1856918334961","4.093820095062256","4.093820095062256","4.093820095062256","50.062767028808594","50.062767028808594","50.062767028808594"
"3389","3.326136350631714","3.326136350631714","3.326136350631714","87.23371887207031","87.23371887207031","87.23371887207031","3.328435182571411","3.328435182571411","3.328435182571411","53.11274337768555","53.11274337768555","53.11274337768555","3.9402318000793457","3.9402318000793457","3.9402318000793457","86.8363037109375","86.8363037109375","86.8363037109375","3.9414830207824707","3.9414830207824707","3.9414830207824707","53.113670349121094","53.113670349121094","53.113670349121094"
"3419","3.7115979194641113","3.7115979194641113","3.7115979194641113","92.30976104736328","92.30976104736328","92.30976104736328","3.7081780433654785","3.7081780433654785","3.7081780433654785","54.15972900390625","54.15972900390625","54.15972900390625","4.331768035888672","4.331768035888672","4.331768035888672","92.244873046875","92.244873046875","92.244873046875","4.340179443359375","4.340179443359375","4.340179443359375","54.07716751098633","54.07716751098633","54.07716751098633"
"3449","2.819244861602783","2.819244861602783","2.819244861602783","85.85302734375","85.85302734375","85.85302734375","2.823397159576416","2.823397159576416","2.823397159576416","47.55622482299805","47.55622482299805","47.55622482299805","3.3849403858184814","3.3849403858184814","3.3849403858184814","84.80988311767578","84.80988311767578","84.80988311767578","3.387012481689453","3.387012481689453","3.387012481689453","47.51247024536133","47.51247024536133","47.51247024536133"
"3479","3.1322662830352783","3.1322662830352783","3.1322662830352783","79.41360473632812","79.41360473632812","79.41360473632812","3.137392520904541","3.137392520904541","3.137392520904541","50.98264694213867","50.98264694213867","50.98264694213867","3.751027822494507","3.751027822494507","3.751027822494507","79.56584167480469","79.56584167480469","79.56584167480469","3.752678632736206","3.752678632736206","3.752678632736206","50.852783203125","50.852783203125","50.852783203125"
"3509","7.969572067260742","7.969572067260742","7.969572067260742","110.62958526611328","110.62958526611328","110.62958526611328","8.054609298706055","8.054609298706055","8.054609298706055","64.39591979980469","64.39591979980469","64.39591979980469","8.418679237365723","8.418679237365723","8.418679237365723","109.06387329101562","109.06387329101562","109.06387329101562","8.428481101989746","8.428481101989746","8.428481101989746","63.91806411743164","63.91806411743164","63.91806411743164"
"3539","5.8559088706970215","5.8559088706970215","5.8559088706970215","105.76589965820312","105.76589965820312","105.76589965820312","5.97869348526001","5.97869348526001","5.97869348526001","58.88128662109375","58.88128662109375","58.88128662109375","5.737864971160889","5.737864971160889","5.737864971160889","105.03070068359375","105.03070068359375","105.03070068359375","5.736853122711182","5.736853122711182","5.736853122711182","58.95011520385742","58.95011520385742","58.95011520385742"
"3569","3.2492992877960205","3.2492992877960205","3.2492992877960205","92.71843719482422","92.71843719482422","92.71843719482422","3.2696080207824707","3.2696080207824707","3.2696080207824707","55.54281234741211","55.54281234741211","55.54281234741211","4.052237033843994","4.052237033843994","4.052237033843994","92.57318115234375","92.57318115234375","92.57318115234375","4.044806003570557","4.044806003570557","4.044806003570557","55.50042724609375","55.50042724609375","55.50042724609375"
"3599","3.5801501274108887","3.5801501274108887","3.5801501274108887","77.66812133789062","77.66812133789062","77.66812133789062","3.658756732940674","3.658756732940674","3.658756732940674","47.90410232543945","47.90410232543945","47.90410232543945","3.439887285232544","3.439887285232544","3.439887285232544","77.21399688720703","77.21399688720703","77.21399688720703","3.440850257873535","3.440850257873535","3.440850257873535","47.83651351928711","47.83651351928711","47.83651351928711"
"3629","2.4077987670898438","2.4077987670898438","2.4077987670898438","70.85093688964844","70.85093688964844","70.85093688964844","2.3590261936187744","2.3590261936187744","2.3590261936187744","43.045448303222656","43.045448303222656","43.045448303222656","2.8010783195495605","2.8010783195495605","2.8010783195495605","70.25312805175781","70.25312805175781","70.25312805175781","2.7977166175842285","2.7977166175842285","2.7977166175842285","43.10054016113281","43.10054016113281","43.10054016113281"
"3659","6.79810905456543","6.79810905456543","6.79810905456543","98.9166259765625","98.9166259765625","98.9166259765625","6.558932781219482","6.558932781219482","6.558932781219482","63.8068733215332","63.8068733215332","63.8068733215332","5.981471538543701","5.981471538543701","5.981471538543701","99.01753997802734","99.01753997802734","99.01753997802734","5.904096603393555","5.904096603393555","5.904096603393555","63.78256607055664","63.78256607055664","63.78256607055664"
"3689","3.0720016956329346","3.0720016956329346","3.0720016956329346","76.4049072265625","76.4049072265625","76.4049072265625","2.779772996902466","2.779772996902466","2.779772996902466","44.967987060546875","44.967987060546875","44.967987060546875","3.169750928878784","3.169750928878784","3.169750928878784","75.82585906982422","75.82585906982422","75.82585906982422","3.1598193645477295","3.1598193645477295","3.1598193645477295","44.93004608154297","44.93004608154297","44.93004608154297"
"3719","2.3658430576324463","2.3658430576324463","2.3658430576324463","62.55155944824219","62.55155944824219","62.55155944824219","2.2882466316223145","2.2882466316223145","2.2882466316223145","39.170921325683594","39.170921325683594","39.170921325683594","2.606377601623535","2.606377601623535","2.606377601623535","62.47886657714844","62.47886657714844","62.47886657714844","2.609534740447998","2.609534740447998","2.609534740447998","39.05656051635742","39.05656051635742","39.05656051635742"
"3749","1.9978350400924683","1.9978350400924683","1.9978350400924683","58.65442657470703","58.65442657470703","58.65442657470703","1.9010496139526367","1.9010496139526367","1.9010496139526367","36.03868865966797","36.03868865966797","36.03868865966797","2.468864679336548","2.468864679336548","2.468864679336548","57.8786506652832","57.8786506652832","57.8786506652832","2.475858211517334","2.475858211517334","2.475858211517334","35.943965911865234","35.943965911865234","35.943965911865234"
"3779","2.6506898403167725","2.6506898403167725","2.6506898403167725","74.35015106201172","74.35015106201172","74.35015106201172","2.6292006969451904","2.6292006969451904","2.6292006969451904","44.44377899169922","44.44377899169922","44.44377899169922","2.9078428745269775","2.9078428745269775","2.9078428745269775","73.87532806396484","73.87532806396484","73.87532806396484","2.913499593734741","2.913499593734741","2.913499593734741","44.351463317871094","44.351463317871094","44.351463317871094"
"3809","2.0429043769836426","2.0429043769836426","2.0429043769836426","70.74901580810547","70.74901580810547","70.74901580810547","2.1173601150512695","2.1173601150512695","2.1173601150512695","40.79361343383789","40.79361343383789","40.79361343383789","2.7337660789489746","2.7337660789489746","2.7337660789489746","69.73881530761719","69.73881530761719","69.73881530761719","2.7314021587371826","2.7314021587371826","2.7314021587371826","40.75617599487305","40.75617599487305","40.75617599487305"
"3839","1.8145092725753784","1.8145092725753784","1.8145092725753784","61.33228302001953","61.33228302001953","61.33228302001953","1.8014159202575684","1.8014159202575684","1.8014159202575684","41.11410140991211","41.11410140991211","41.11410140991211","2.3549089431762695","2.3549089431762695","2.3549089431762695","60.29071044921875","60.29071044921875","60.29071044921875","2.358712673187256","2.358712673187256","2.358712673187256","41.061424255371094","41.061424255371094","41.061424255371094"
"3869","4.984909534454346","4.984909534454346","4.984909534454346","97.93639373779297","97.93639373779297","97.93639373779297","5.188591003417969","5.188591003417969","5.188591003417969","64.6451187133789","64.6451187133789","64.6451187133789","6.013161659240723","6.013161659240723","6.013161659240723","96.56565856933594","96.56565856933594","96.56565856933594","5.701199054718018","5.701199054718018","5.701199054718018","64.83169555664062","64.83169555664062","64.83169555664062"
"3899","3.1490986347198486","3.1490986347198486","3.1490986347198486","93.87580108642578","93.87580108642578","93.87580108642578","3.22194766998291","3.22194766998291","3.22194766998291","60.43972396850586","60.43972396850586","60.43972396850586","4.222580432891846","4.222580432891846","4.222580432891846","92.68677520751953","92.68677520751953","92.68677520751953","4.233874797821045","4.233874797821045","4.233874797821045","60.581336975097656","60.581336975097656","60.581336975097656"
"3929","1.7649232149124146","1.7649232149124146","1.7649232149124146","62.691463470458984","62.691463470458984","62.691463470458984","1.8261234760284424","1.8261234760284424","1.8261234760284424","39.703269958496094","39.703269958496094","39.703269958496094","2.289006471633911","2.289006471633911","2.289006471633911","62.897830963134766","62.897830963134766","62.897830963134766","2.294344186782837","2.294344186782837","2.294344186782837","39.651092529296875","39.651092529296875","39.651092529296875"
"3959","1.6491889953613281","1.6491889953613281","1.6491889953613281","59.697509765625","59.697509765625","59.697509765625","1.6454685926437378","1.6454685926437378","1.6454685926437378","37.81245422363281","37.81245422363281","37.81245422363281","2.131740093231201","2.131740093231201","2.131740093231201","58.94011688232422","58.94011688232422","58.94011688232422","2.119222402572632","2.119222402572632","2.119222402572632","37.7817268371582","37.7817268371582","37.7817268371582"
"3989","2.0153207778930664","2.0153207778930664","2.0153207778930664","73.54319763183594","73.54319763183594","73.54319763183594","2.0454461574554443","2.0454461574554443","2.0454461574554443","44.25778579711914","44.25778579711914","44.25778579711914","2.5580050945281982","2.5580050945281982","2.5580050945281982","72.05430603027344","72.05430603027344","72.05430603027344","2.5634894371032715","2.5634894371032715","2.5634894371032715","44.195125579833984","44.195125579833984","44.195125579833984"
"4019","25.610273361206055","25.610273361206055","25.610273361206055","73.02745819091797","73.02745819091797","73.02745819091797","19.91493034362793","19.91493034362793","19.91493034362793","70.70928192138672","70.70928192138672","70.70928192138672","13.651729583740234","13.651729583740234","13.651729583740234","71.81645202636719","71.81645202636719","71.81645202636719","15.938990592956543","15.938990592956543","15.938990592956543","63.51048278808594","63.51048278808594","63.51048278808594"
"4049","2.011582851409912","2.011582851409912","2.011582851409912","72.5147705078125","72.5147705078125","72.5147705078125","1.9716755151748657","1.9716755151748657","1.9716755151748657","45.952430725097656","45.952430725097656","45.952430725097656","2.2672979831695557","2.2672979831695557","2.2672979831695557","71.5954818725586","71.5954818725586","71.5954818725586","2.2818543910980225","2.2818543910980225","2.2818543910980225","45.89018630981445","45.89018630981445","45.89018630981445"
"4079","1.7680590152740479","1.7680590152740479","1.7680590152740479","63.555023193359375","63.555023193359375","63.555023193359375","1.783562421798706","1.783562421798706","1.783562421798706","41.544002532958984","41.544002532958984","41.544002532958984","2.480299234390259","2.480299234390259","2.480299234390259","63.318397521972656","63.318397521972656","63.318397521972656","2.459568500518799","2.459568500518799","2.459568500518799","41.48554611206055","41.48554611206055","41.48554611206055"
"4109","2.2303829193115234","2.2303829193115234","2.2303829193115234","85.96072387695312","85.96072387695312","85.96072387695312","2.257983922958374","2.257983922958374","2.257983922958374","56.10020446777344","56.10020446777344","56.10020446777344","3.058131694793701","3.058131694793701","3.058131694793701","84.16616821289062","84.16616821289062","84.16616821289062","3.0777385234832764","3.0777385234832764","3.0777385234832764","56.081443786621094","56.081443786621094","56.081443786621094"
"4139","2.268404245376587","2.268404245376587","2.268404245376587","86.11131286621094","86.11131286621094","86.11131286621094","2.2598373889923096","2.2598373889923096","2.2598373889923096","56.05175018310547","56.05175018310547","56.05175018310547","3.0280985832214355","3.0280985832214355","3.0280985832214355","85.92202758789062","85.92202758789062","85.92202758789062","3.038588285446167","3.038588285446167","3.038588285446167","56.003944396972656","56.003944396972656","56.003944396972656"
"4169","2.635547399520874","2.635547399520874","2.635547399520874","81.26937866210938","81.26937866210938","81.26937866210938","2.733011484146118","2.733011484146118","2.733011484146118","57.59592056274414","57.59592056274414","57.59592056274414","3.500606060028076","3.500606060028076","3.500606060028076","81.17925262451172","81.17925262451172","81.17925262451172","3.512626886367798","3.512626886367798","3.512626886367798","57.485198974609375","57.485198974609375","57.485198974609375"
"4199","2.8696136474609375","2.8696136474609375","2.8696136474609375","69.4236068725586","69.4236068725586","69.4236068725586","3.4047868251800537","3.4047868251800537","3.4047868251800537","42.31736373901367","42.31736373901367","42.31736373901367","2.8799941539764404","2.8799941539764404","2.8799941539764404","68.60639190673828","68.60639190673828","68.60639190673828","2.926701068878174","2.926701068878174","2.926701068878174","42.261112213134766","42.261112213134766","42.261112213134766"
"4229","2.67848801612854","2.67848801612854","2.67848801612854","104.43608856201172","104.43608856201172","104.43608856201172","3.342406749725342","3.342406749725342","3.342406749725342","64.68486785888672","64.68486785888672","64.68486785888672","3.6239755153656006","3.6239755153656006","3.6239755153656006","104.06432342529297","104.06432342529297","104.06432342529297","3.6706926822662354","3.6706926822662354","3.6706926822662354","64.82731628417969","64.82731628417969","64.82731628417969"
"4259","1.44839346408844","1.44839346408844","1.44839346408844","66.18433380126953","66.18433380126953","66.18433380126953","1.430833101272583","1.430833101272583","1.430833101272583","40.355106353759766","40.355106353759766","40.355106353759766","1.9881370067596436","1.9881370067596436","1.9881370067596436","65.48350524902344","65.48350524902344","65.48350524902344","1.9836347103118896","1.9836347103118896","1.9836347103118896","40.40919494628906","40.40919494628906","40.40919494628906"
"4289","1.1693109273910522","1.1693109273910522","1.1693109273910522","55.91461944580078","55.91461944580078","55.91461944580078","1.180753469467163","1.180753469467163","1.180753469467163","35.206905364990234","35.206905364990234","35.206905364990234","1.5190821886062622","1.5190821886062622","1.5190821886062622","54.7064208984375","54.7064208984375","54.7064208984375","1.524463176727295","1.524463176727295","1.524463176727295","35.2037239074707","35.2037239074707","35.2037239074707"
"4319","1.8701953887939453","1.8701953887939453","1.8701953887939453","52.13330841064453","52.13330841064453","52.13330841064453","1.8831571340560913","1.8831571340560913","1.8831571340560913","34.12211608886719","34.12211608886719","34.12211608886719","1.9824318885803223","1.9824318885803223","1.9824318885803223","51.78110885620117","51.78110885620117","51.78110885620117","2.0000948905944824","2.0000948905944824","2.0000948905944824","34.079872131347656","34.079872131347656","34.079872131347656"
"4349","1.3812512159347534","1.3812512159347534","1.3812512159347534","63.26406478881836","63.26406478881836","63.26406478881836","1.389029860496521","1.389029860496521","1.389029860496521","41.0263557434082","41.0263557434082","41.0263557434082","1.8318936824798584","1.8318936824798584","1.8318936824798584","62.769554138183594","62.769554138183594","62.769554138183594","1.8473821878433228","1.8473821878433228","1.8473821878433228","40.97514724731445","40.97514724731445","40.97514724731445"
"4379","2.36384654045105","2.36384654045105","2.36384654045105","51.675750732421875","51.675750732421875","51.675750732421875","2.410937547683716","2.410937547683716","2.410937547683716","36.28543472290039","36.28543472290039","36.28543472290039","6.238035678863525","6.238035678863525","6.238035678863525","50.627197265625","50.627197265625","50.627197265625","6.07433557510376","6.07433557510376","6.07433557510376","36.67786407470703","36.67786407470703","36.67786407470703"
"4409","1.157185673713684","1.157185673713684","1.157185673713684","54.63526153564453","54.63526153564453","54.63526153564453","1.2205631732940674","1.2205631732940674","1.2205631732940674","36.17347717285156","36.17347717285156","36.17347717285156","1.5780500173568726","1.5780500173568726","1.5780500173568726","53.7017707824707","53.7017707824707","53.7017707824707","1.568939447402954","1.568939447402954","1.568939447402954","36.077632904052734","36.077632904052734","36.077632904052734"
"4439","2.0230836868286133","2.0230836868286133","2.0230836868286133","67.82765197753906","67.82765197753906","67.82765197753906","1.8444582223892212","1.8444582223892212","1.8444582223892212","48.45231246948242","48.45231246948242","48.45231246948242","2.140125274658203","2.140125274658203","2.140125274658203","67.29027557373047","67.29027557373047","67.29027557373047","2.1535239219665527","2.1535239219665527","2.1535239219665527","48.48468017578125","48.48468017578125","48.48468017578125"
"4469","1.5833723545074463","1.5833723545074463","1.5833723545074463","55.95254135131836","55.95254135131836","55.95254135131836","1.4241390228271484","1.4241390228271484","1.4241390228271484","37.26716995239258","37.26716995239258","37.26716995239258","1.6217472553253174","1.6217472553253174","1.6217472553253174","55.36674499511719","55.36674499511719","55.36674499511719","1.6635814905166626","1.6635814905166626","1.6635814905166626","37.21760177612305","37.21760177612305","37.21760177612305"
"4499","9.141637802124023","9.141637802124023","9.141637802124023","67.82393646240234","67.82393646240234","67.82393646240234","8.425604820251465","8.425604820251465","8.425604820251465","46.77145767211914","46.77145767211914","46.77145767211914","14.882568359375","14.882568359375","14.882568359375","66.91303253173828","66.91303253173828","66.91303253173828","17.9604549407959","17.9604549407959","17.9604549407959","58.68335723876953","58.68335723876953","58.68335723876953"
"4529","1.217300534248352","1.217300534248352","1.217300534248352","60.751712799072266","60.751712799072266","60.751712799072266","1.2222646474838257","1.2222646474838257","1.2222646474838257","42.285438537597656","42.285438537597656","42.285438537597656","1.6506457328796387","1.6506457328796387","1.6506457328796387","60.14618682861328","60.14618682861328","60.14618682861328","1.6539148092269897","1.6539148092269897","1.6539148092269897","42.154300689697266","42.154300689697266","42.154300689697266"
"4559","1.178183913230896","1.178183913230896","1.178183913230896","57.694969177246094","57.694969177246094","57.694969177246094","1.2688624858856201","1.2688624858856201","1.2688624858856201","38.1498908996582","38.1498908996582","38.1498908996582","1.8016384840011597","1.8016384840011597","1.8016384840011597","57.22716522216797","57.22716522216797","57.22716522216797","1.8449465036392212","1.8449465036392212","1.8449465036392212","38.03927230834961","38.03927230834961","38.03927230834961"
"4589","1.6487727165222168","1.6487727165222168","1.6487727165222168","63.74711608886719","63.74711608886719","63.74711608886719","1.9599233865737915","1.9599233865737915","1.9599233865737915","41.70466232299805","41.70466232299805","41.70466232299805","1.8236488103866577","1.8236488103866577","1.8236488103866577","63.08944320678711","63.08944320678711","63.08944320678711","1.835832118988037","1.835832118988037","1.835832118988037","41.737205505371094","41.737205505371094","41.737205505371094"
"4619","0.9596247673034668","0.9596247673034668","0.9596247673034668","56.27696990966797","56.27696990966797","56.27696990966797","0.9907398819923401","0.9907398819923401","0.9907398819923401","36.41325378417969","36.41325378417969","36.41325378417969","1.3620617389678955","1.3620617389678955","1.3620617389678955","55.739227294921875","55.739227294921875","55.739227294921875","1.376239538192749","1.376239538192749","1.376239538192749","36.39736557006836","36.39736557006836","36.39736557006836"
"4649","5.983025550842285","5.983025550842285","5.983025550842285","47.69060516357422","47.69060516357422","47.69060516357422","6.584736347198486","6.584736347198486","6.584736347198486","34.840572357177734","34.840572357177734","34.840572357177734","3.577559471130371","3.577559471130371","3.577559471130371","47.95289611816406","47.95289611816406","47.95289611816406","4.152356147766113","4.152356147766113","4.152356147766113","33.84978485107422","33.84978485107422","33.84978485107422"
"4679","2.014573812484741","2.014573812484741","2.014573812484741","64.28583526611328","64.28583526611328","64.28583526611328","1.3305007219314575","1.3305007219314575","1.3305007219314575","44.98211669921875","44.98211669921875","44.98211669921875","3.3951995372772217","3.3951995372772217","3.3951995372772217","63.67546844482422","63.67546844482422","63.67546844482422","3.532015800476074","3.532015800476074","3.532015800476074","45.08596420288086","45.08596420288086","45.08596420288086"
"4709","1.6546099185943604","1.6546099185943604","1.6546099185943604","73.85830688476562","73.85830688476562","73.85830688476562","1.6219805479049683","1.6219805479049683","1.6219805479049683","50.37177276611328","50.37177276611328","50.37177276611328","2.0323500633239746","2.0323500633239746","2.0323500633239746","72.69546508789062","72.69546508789062","72.69546508789062","1.9725278615951538","1.9725278615951538","1.9725278615951538","50.44435501098633","50.44435501098633","50.44435501098633"
"4739","1.6838518381118774","1.6838518381118774","1.6838518381118774","66.04405212402344","66.04405212402344","66.04405212402344","1.7952593564987183","1.7952593564987183","1.7952593564987183","43.95096969604492","43.95096969604492","43.95096969604492","2.0902974605560303","2.0902974605560303","2.0902974605560303","65.71371459960938","65.71371459960938","65.71371459960938","2.116237163543701","2.116237163543701","2.116237163543701","43.894187927246094","43.894187927246094","43.894187927246094"
