"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"5369","0.34044694900512695","0.34044694900512695","0.34044694900512695","0.7066744565963745","0.7066744565963745","0.7066744565963745","0.8635895848274231","0.8635895848274231","0.8635895848274231","0.842247724533081","0.842247724533081","0.842247724533081","1.4166195392608643","1.4166195392608643","1.4166195392608643","0.7991889119148254","0.7991889119148254","0.7991889119148254"
"5399","0.2527484893798828","0.2527484893798828","0.2527484893798828","0.5986994504928589","0.5986994504928589","0.5986994504928589","0.5264345407485962","0.5264345407485962","0.5264345407485962","0.7451361417770386","0.7451361417770386","0.7451361417770386","1.4220987558364868","1.4220987558364868","1.4220987558364868","0.6049365997314453","0.6049365997314453","0.6049365997314453"
"5429","0.4798187017440796","0.4798187017440796","0.4798187017440796","0.8346665501594543","0.8346665501594543","0.8346665501594543","0.6256240606307983","0.6256240606307983","0.6256240606307983","0.7611092329025269","0.7611092329025269","0.7611092329025269","2.1111788749694824","2.1111788749694824","2.1111788749694824","0.9048054814338684","0.9048054814338684","0.9048054814338684"
"5459","0.38715285062789917","0.38715285062789917","0.38715285062789917","0.636513352394104","0.636513352394104","0.636513352394104","0.32030344009399414","0.32030344009399414","0.32030344009399414","0.6738184094429016","0.6738184094429016","0.6738184094429016","1.8478078842163086","1.8478078842163086","1.8478078842163086","0.6682580709457397","0.6682580709457397","0.6682580709457397"
"5489","0.4890027642250061","0.4890027642250061","0.4890027642250061","0.7501212358474731","0.7501212358474731","0.7501212358474731","0.3600273132324219","0.3600273132324219","0.3600273132324219","0.6334853768348694","0.6334853768348694","0.6334853768348694","1.5356839895248413","1.5356839895248413","1.5356839895248413","0.4684409201145172","0.4684409201145172","0.4684409201145172"
"5519","0.5126509666442871","0.5126509666442871","0.5126509666442871","0.6663311719894409","0.6663311719894409","0.6663311719894409","0.5999190807342529","0.5999190807342529","0.5999190807342529","0.8310545682907104","0.8310545682907104","0.8310545682907104","1.5172873735427856","1.5172873735427856","1.5172873735427856","0.9569919109344482","0.9569919109344482","0.9569919109344482"
"5549","0.3411814868450165","0.3411814868450165","0.3411814868450165","1.308219313621521","1.308219313621521","1.308219313621521","0.5921713709831238","0.5921713709831238","0.5921713709831238","0.698370635509491","0.698370635509491","0.698370635509491","2.459239959716797","2.459239959716797","2.459239959716797","0.8850806951522827","0.8850806951522827","0.8850806951522827"
"5579","0.2960929870605469","0.2960929870605469","0.2960929870605469","0.8003178834915161","0.8003178834915161","0.8003178834915161","0.4923630356788635","0.4923630356788635","0.4923630356788635","0.6682469248771667","0.6682469248771667","0.6682469248771667","1.9589437246322632","1.9589437246322632","1.9589437246322632","0.6600675582885742","0.6600675582885742","0.6600675582885742"
"5609","0.2774414122104645","0.2774414122104645","0.2774414122104645","0.7253242135047913","0.7253242135047913","0.7253242135047913","0.4250735342502594","0.4250735342502594","0.4250735342502594","0.6208719611167908","0.6208719611167908","0.6208719611167908","1.5709338188171387","1.5709338188171387","1.5709338188171387","1.0109751224517822","1.0109751224517822","1.0109751224517822"
"5639","0.6893747448921204","0.6893747448921204","0.6893747448921204","3.222684621810913","3.222684621810913","3.222684621810913","0.5520350337028503","0.5520350337028503","0.5520350337028503","0.9109350442886353","0.9109350442886353","0.9109350442886353","3.1907732486724854","3.1907732486724854","3.1907732486724854","0.796791672706604","0.796791672706604","0.796791672706604"
"5669","0.3730000853538513","0.3730000853538513","0.3730000853538513","1.35305917263031","1.35305917263031","1.35305917263031","0.5603591799736023","0.5603591799736023","0.5603591799736023","0.8455802798271179","0.8455802798271179","0.8455802798271179","2.3469254970550537","2.3469254970550537","2.3469254970550537","0.7302244305610657","0.7302244305610657","0.7302244305610657"
"5699","0.392352819442749","0.392352819442749","0.392352819442749","1.3671587705612183","1.3671587705612183","1.3671587705612183","0.3729569613933563","0.3729569613933563","0.3729569613933563","0.9878947138786316","0.9878947138786316","0.9878947138786316","1.5098083019256592","1.5098083019256592","1.5098083019256592","0.6157311201095581","0.6157311201095581","0.6157311201095581"
"5729","0.3104918301105499","0.3104918301105499","0.3104918301105499","1.1218105554580688","1.1218105554580688","1.1218105554580688","0.43284446001052856","0.43284446001052856","0.43284446001052856","0.6124654412269592","0.6124654412269592","0.6124654412269592","1.863247036933899","1.863247036933899","1.863247036933899","0.6202058792114258","0.6202058792114258","0.6202058792114258"
"5759","0.30197328329086304","0.30197328329086304","0.30197328329086304","1.2965830564498901","1.2965830564498901","1.2965830564498901","0.3885153532028198","0.3885153532028198","0.3885153532028198","0.534812331199646","0.534812331199646","0.534812331199646","1.518074631690979","1.518074631690979","1.518074631690979","0.4414927661418915","0.4414927661418915","0.4414927661418915"
"5789","0.33641958236694336","0.33641958236694336","0.33641958236694336","0.9386553168296814","0.9386553168296814","0.9386553168296814","0.35059043765068054","0.35059043765068054","0.35059043765068054","0.6061391234397888","0.6061391234397888","0.6061391234397888","1.7185813188552856","1.7185813188552856","1.7185813188552856","0.4541933834552765","0.4541933834552765","0.4541933834552765"
"5819","0.27847906947135925","0.27847906947135925","0.27847906947135925","0.5732395052909851","0.5732395052909851","0.5732395052909851","0.5188643336296082","0.5188643336296082","0.5188643336296082","0.6522350311279297","0.6522350311279297","0.6522350311279297","1.5475090742111206","1.5475090742111206","1.5475090742111206","0.759729266166687","0.759729266166687","0.759729266166687"
"5849","0.34632232785224915","0.34632232785224915","0.34632232785224915","0.8147318959236145","0.8147318959236145","0.8147318959236145","0.35025718808174133","0.35025718808174133","0.35025718808174133","0.6884461641311646","0.6884461641311646","0.6884461641311646","1.738037347793579","1.738037347793579","1.738037347793579","0.6653108596801758","0.6653108596801758","0.6653108596801758"
"5879","0.3189428746700287","0.3189428746700287","0.3189428746700287","1.4143227338790894","1.4143227338790894","1.4143227338790894","0.591179370880127","0.591179370880127","0.591179370880127","0.5743829011917114","0.5743829011917114","0.5743829011917114","1.5271509885787964","1.5271509885787964","1.5271509885787964","0.7903136014938354","0.7903136014938354","0.7903136014938354"
"5909","0.3339838683605194","0.3339838683605194","0.3339838683605194","1.1115168333053589","1.1115168333053589","1.1115168333053589","0.47314924001693726","0.47314924001693726","0.47314924001693726","0.6063002347946167","0.6063002347946167","0.6063002347946167","1.2511861324310303","1.2511861324310303","1.2511861324310303","0.5790454149246216","0.5790454149246216","0.5790454149246216"
"5939","0.33077552914619446","0.33077552914619446","0.33077552914619446","1.2401165962219238","1.2401165962219238","1.2401165962219238","0.3146013021469116","0.3146013021469116","0.3146013021469116","0.6351605653762817","0.6351605653762817","0.6351605653762817","1.9551833868026733","1.9551833868026733","1.9551833868026733","0.48592624068260193","0.48592624068260193","0.48592624068260193"
"5969","0.351560115814209","0.351560115814209","0.351560115814209","1.1618492603302002","1.1618492603302002","1.1618492603302002","0.3857968747615814","0.3857968747615814","0.3857968747615814","0.6132332682609558","0.6132332682609558","0.6132332682609558","2.4054579734802246","2.4054579734802246","2.4054579734802246","0.6738802790641785","0.6738802790641785","0.6738802790641785"
"5999","0.36066293716430664","0.36066293716430664","0.36066293716430664","1.1216799020767212","1.1216799020767212","1.1216799020767212","0.4104965627193451","0.4104965627193451","0.4104965627193451","0.6852473020553589","0.6852473020553589","0.6852473020553589","2.605208158493042","2.605208158493042","2.605208158493042","0.6036210060119629","0.6036210060119629","0.6036210060119629"
"6029","0.25688135623931885","0.25688135623931885","0.25688135623931885","1.401036024093628","1.401036024093628","1.401036024093628","0.39282599091529846","0.39282599091529846","0.39282599091529846","0.6463637948036194","0.6463637948036194","0.6463637948036194","2.405658483505249","2.405658483505249","2.405658483505249","0.5657998323440552","0.5657998323440552","0.5657998323440552"
"6059","0.4333464801311493","0.4333464801311493","0.4333464801311493","0.8128506541252136","0.8128506541252136","0.8128506541252136","0.42427122592926025","0.42427122592926025","0.42427122592926025","0.6523298025131226","0.6523298025131226","0.6523298025131226","1.531713843345642","1.531713843345642","1.531713843345642","0.5827403664588928","0.5827403664588928","0.5827403664588928"
"6089","0.42748838663101196","0.42748838663101196","0.42748838663101196","0.9321197271347046","0.9321197271347046","0.9321197271347046","0.37410208582878113","0.37410208582878113","0.37410208582878113","0.6008837819099426","0.6008837819099426","0.6008837819099426","1.6892931461334229","1.6892931461334229","1.6892931461334229","0.5394021272659302","0.5394021272659302","0.5394021272659302"
"6119","0.24706582725048065","0.24706582725048065","0.24706582725048065","0.801586389541626","0.801586389541626","0.801586389541626","0.4667465090751648","0.4667465090751648","0.4667465090751648","0.6834967732429504","0.6834967732429504","0.6834967732429504","1.4665398597717285","1.4665398597717285","1.4665398597717285","0.5138113498687744","0.5138113498687744","0.5138113498687744"
"6149","0.2367764413356781","0.2367764413356781","0.2367764413356781","0.7059820294380188","0.7059820294380188","0.7059820294380188","0.34262460470199585","0.34262460470199585","0.34262460470199585","0.5100638270378113","0.5100638270378113","0.5100638270378113","1.216425895690918","1.216425895690918","1.216425895690918","0.5997011661529541","0.5997011661529541","0.5997011661529541"
"6179","0.23241809010505676","0.23241809010505676","0.23241809010505676","0.6148571372032166","0.6148571372032166","0.6148571372032166","0.3835219442844391","0.3835219442844391","0.3835219442844391","0.5223245024681091","0.5223245024681091","0.5223245024681091","1.2173221111297607","1.2173221111297607","1.2173221111297607","0.7823079228401184","0.7823079228401184","0.7823079228401184"
"6209","0.3718075752258301","0.3718075752258301","0.3718075752258301","1.7201299667358398","1.7201299667358398","1.7201299667358398","0.3369233310222626","0.3369233310222626","0.3369233310222626","0.5852317810058594","0.5852317810058594","0.5852317810058594","1.949369192123413","1.949369192123413","1.949369192123413","0.6870420575141907","0.6870420575141907","0.6870420575141907"
"6239","0.25721266865730286","0.25721266865730286","0.25721266865730286","5.716610431671143","5.716610431671143","5.716610431671143","0.34545737504959106","0.34545737504959106","0.34545737504959106","0.48247650265693665","0.48247650265693665","0.48247650265693665","4.605930805206299","4.605930805206299","4.605930805206299","0.5816720128059387","0.5816720128059387","0.5816720128059387"
"6269","0.27351444959640503","0.27351444959640503","0.27351444959640503","1.1585553884506226","1.1585553884506226","1.1585553884506226","0.3362117409706116","0.3362117409706116","0.3362117409706116","0.5158730745315552","0.5158730745315552","0.5158730745315552","1.807992935180664","1.807992935180664","1.807992935180664","0.558061420917511","0.558061420917511","0.558061420917511"
"6299","0.3269031047821045","0.3269031047821045","0.3269031047821045","1.1749542951583862","1.1749542951583862","1.1749542951583862","0.4832347631454468","0.4832347631454468","0.4832347631454468","0.6172481179237366","0.6172481179237366","0.6172481179237366","2.1793935298919678","2.1793935298919678","2.1793935298919678","0.6635541915893555","0.6635541915893555","0.6635541915893555"
"6329","0.3342902362346649","0.3342902362346649","0.3342902362346649","2.94100284576416","2.94100284576416","2.94100284576416","0.43412554264068604","0.43412554264068604","0.43412554264068604","0.5341976284980774","0.5341976284980774","0.5341976284980774","2.586139678955078","2.586139678955078","2.586139678955078","0.5088146924972534","0.5088146924972534","0.5088146924972534"
"6359","0.20382985472679138","0.20382985472679138","0.20382985472679138","1.3137296438217163","1.3137296438217163","1.3137296438217163","0.5336838960647583","0.5336838960647583","0.5336838960647583","0.5592746138572693","0.5592746138572693","0.5592746138572693","2.0356853008270264","2.0356853008270264","2.0356853008270264","0.5621672868728638","0.5621672868728638","0.5621672868728638"
"6389","0.2783568799495697","0.2783568799495697","0.2783568799495697","1.695378065109253","1.695378065109253","1.695378065109253","0.3709978461265564","0.3709978461265564","0.3709978461265564","0.6801297068595886","0.6801297068595886","0.6801297068595886","2.510169267654419","2.510169267654419","2.510169267654419","0.6005389094352722","0.6005389094352722","0.6005389094352722"
"6419","0.2430671602487564","0.2430671602487564","0.2430671602487564","0.9921008348464966","0.9921008348464966","0.9921008348464966","0.3905140161514282","0.3905140161514282","0.3905140161514282","0.4533117115497589","0.4533117115497589","0.4533117115497589","1.4696764945983887","1.4696764945983887","1.4696764945983887","0.5466524958610535","0.5466524958610535","0.5466524958610535"
"6449","0.29259100556373596","0.29259100556373596","0.29259100556373596","1.2308275699615479","1.2308275699615479","1.2308275699615479","0.3489644527435303","0.3489644527435303","0.3489644527435303","0.724530041217804","0.724530041217804","0.724530041217804","2.0458691120147705","2.0458691120147705","2.0458691120147705","0.4071401059627533","0.4071401059627533","0.4071401059627533"
"6479","0.23694126307964325","0.23694126307964325","0.23694126307964325","0.832024335861206","0.832024335861206","0.832024335861206","0.4534628987312317","0.4534628987312317","0.4534628987312317","0.5754141211509705","0.5754141211509705","0.5754141211509705","1.4561176300048828","1.4561176300048828","1.4561176300048828","0.74763023853302","0.74763023853302","0.74763023853302"
"6509","0.27080854773521423","0.27080854773521423","0.27080854773521423","1.671555995941162","1.671555995941162","1.671555995941162","0.4615842401981354","0.4615842401981354","0.4615842401981354","0.48720985651016235","0.48720985651016235","0.48720985651016235","1.5094228982925415","1.5094228982925415","1.5094228982925415","0.6152468919754028","0.6152468919754028","0.6152468919754028"
"6539","0.22669503092765808","0.22669503092765808","0.22669503092765808","1.0375709533691406","1.0375709533691406","1.0375709533691406","0.3559635877609253","0.3559635877609253","0.3559635877609253","0.5023577809333801","0.5023577809333801","0.5023577809333801","1.7459588050842285","1.7459588050842285","1.7459588050842285","0.5633270740509033","0.5633270740509033","0.5633270740509033"
"6569","0.2896652817726135","0.2896652817726135","0.2896652817726135","0.762070894241333","0.762070894241333","0.762070894241333","0.4929237365722656","0.4929237365722656","0.4929237365722656","0.4987539052963257","0.4987539052963257","0.4987539052963257","1.814524531364441","1.814524531364441","1.814524531364441","0.5023452639579773","0.5023452639579773","0.5023452639579773"
"6599","0.25488901138305664","0.25488901138305664","0.25488901138305664","0.7779672741889954","0.7779672741889954","0.7779672741889954","0.45304977893829346","0.45304977893829346","0.45304977893829346","0.45250844955444336","0.45250844955444336","0.45250844955444336","1.5240750312805176","1.5240750312805176","1.5240750312805176","0.5585817098617554","0.5585817098617554","0.5585817098617554"
"6629","0.22299522161483765","0.22299522161483765","0.22299522161483765","0.88558030128479","0.88558030128479","0.88558030128479","0.4745098650455475","0.4745098650455475","0.4745098650455475","0.5063090920448303","0.5063090920448303","0.5063090920448303","1.5524215698242188","1.5524215698242188","1.5524215698242188","0.49128180742263794","0.49128180742263794","0.49128180742263794"
"6659","0.3098781704902649","0.3098781704902649","0.3098781704902649","2.221261739730835","2.221261739730835","2.221261739730835","0.4320439100265503","0.4320439100265503","0.4320439100265503","0.5747677087783813","0.5747677087783813","0.5747677087783813","2.0857160091400146","2.0857160091400146","2.0857160091400146","0.5553411841392517","0.5553411841392517","0.5553411841392517"
"6689","0.4149811565876007","0.4149811565876007","0.4149811565876007","1.230704665184021","1.230704665184021","1.230704665184021","0.2968359589576721","0.2968359589576721","0.2968359589576721","0.49440494179725647","0.49440494179725647","0.49440494179725647","1.6212258338928223","1.6212258338928223","1.6212258338928223","0.39498305320739746","0.39498305320739746","0.39498305320739746"
"6719","0.21844960749149323","0.21844960749149323","0.21844960749149323","0.9287799596786499","0.9287799596786499","0.9287799596786499","0.343743234872818","0.343743234872818","0.343743234872818","0.4477291703224182","0.4477291703224182","0.4477291703224182","1.5512763261795044","1.5512763261795044","1.5512763261795044","0.600387454032898","0.600387454032898","0.600387454032898"
"6749","0.308678537607193","0.308678537607193","0.308678537607193","0.5665488839149475","0.5665488839149475","0.5665488839149475","0.37562504410743713","0.37562504410743713","0.37562504410743713","0.7351000308990479","0.7351000308990479","0.7351000308990479","1.437926173210144","1.437926173210144","1.437926173210144","0.46452802419662476","0.46452802419662476","0.46452802419662476"
"6779","0.32830318808555603","0.32830318808555603","0.32830318808555603","0.6449598073959351","0.6449598073959351","0.6449598073959351","0.3143284022808075","0.3143284022808075","0.3143284022808075","0.43970465660095215","0.43970465660095215","0.43970465660095215","1.1848891973495483","1.1848891973495483","1.1848891973495483","0.4339057505130768","0.4339057505130768","0.4339057505130768"
"6809","0.2630443274974823","0.2630443274974823","0.2630443274974823","0.6268582344055176","0.6268582344055176","0.6268582344055176","0.4470396637916565","0.4470396637916565","0.4470396637916565","0.5094007849693298","0.5094007849693298","0.5094007849693298","1.5514761209487915","1.5514761209487915","1.5514761209487915","0.6396305561065674","0.6396305561065674","0.6396305561065674"
"6839","0.23230083286762238","0.23230083286762238","0.23230083286762238","2.304924249649048","2.304924249649048","2.304924249649048","0.41840842366218567","0.41840842366218567","0.41840842366218567","0.7087420225143433","0.7087420225143433","0.7087420225143433","3.121222496032715","3.121222496032715","3.121222496032715","0.5129407644271851","0.5129407644271851","0.5129407644271851"
"6869","0.24820691347122192","0.24820691347122192","0.24820691347122192","0.8255482912063599","0.8255482912063599","0.8255482912063599","0.4216518700122833","0.4216518700122833","0.4216518700122833","0.5557380318641663","0.5557380318641663","0.5557380318641663","1.2878788709640503","1.2878788709640503","1.2878788709640503","0.4906606078147888","0.4906606078147888","0.4906606078147888"
"6899","0.2743292450904846","0.2743292450904846","0.2743292450904846","1.6024785041809082","1.6024785041809082","1.6024785041809082","0.5111387968063354","0.5111387968063354","0.5111387968063354","0.44375407695770264","0.44375407695770264","0.44375407695770264","2.5096004009246826","2.5096004009246826","2.5096004009246826","1.3290032148361206","1.3290032148361206","1.3290032148361206"
"6929","0.25051742792129517","0.25051742792129517","0.25051742792129517","0.5573627948760986","0.5573627948760986","0.5573627948760986","0.32461923360824585","0.32461923360824585","0.32461923360824585","0.44459521770477295","0.44459521770477295","0.44459521770477295","1.437363862991333","1.437363862991333","1.437363862991333","0.448600172996521","0.448600172996521","0.448600172996521"
"6959","0.23515784740447998","0.23515784740447998","0.23515784740447998","0.7995469570159912","0.7995469570159912","0.7995469570159912","0.3560732901096344","0.3560732901096344","0.3560732901096344","0.42954716086387634","0.42954716086387634","0.42954716086387634","1.6727665662765503","1.6727665662765503","1.6727665662765503","0.46239036321640015","0.46239036321640015","0.46239036321640015"
"6989","0.18594558537006378","0.18594558537006378","0.18594558537006378","1.0545214414596558","1.0545214414596558","1.0545214414596558","0.386751651763916","0.386751651763916","0.386751651763916","0.4289116859436035","0.4289116859436035","0.4289116859436035","1.4475206136703491","1.4475206136703491","1.4475206136703491","0.5152060389518738","0.5152060389518738","0.5152060389518738"
"7019","0.262792706489563","0.262792706489563","0.262792706489563","0.8835498690605164","0.8835498690605164","0.8835498690605164","0.41227462887763977","0.41227462887763977","0.41227462887763977","0.43608278036117554","0.43608278036117554","0.43608278036117554","2.13447904586792","2.13447904586792","2.13447904586792","0.4691068232059479","0.4691068232059479","0.4691068232059479"
"7049","0.30888694524765015","0.30888694524765015","0.30888694524765015","0.6892843246459961","0.6892843246459961","0.6892843246459961","0.3903532326221466","0.3903532326221466","0.3903532326221466","0.5369946360588074","0.5369946360588074","0.5369946360588074","1.3258155584335327","1.3258155584335327","1.3258155584335327","0.48779600858688354","0.48779600858688354","0.48779600858688354"
"7079","0.3968064785003662","0.3968064785003662","0.3968064785003662","1.1805243492126465","1.1805243492126465","1.1805243492126465","0.5286709666252136","0.5286709666252136","0.5286709666252136","0.5225792527198792","0.5225792527198792","0.5225792527198792","1.9922921657562256","1.9922921657562256","1.9922921657562256","0.5011522173881531","0.5011522173881531","0.5011522173881531"
"7109","0.18648318946361542","0.18648318946361542","0.18648318946361542","0.6594740152359009","0.6594740152359009","0.6594740152359009","0.3608749806880951","0.3608749806880951","0.3608749806880951","0.38416343927383423","0.38416343927383423","0.38416343927383423","1.3363573551177979","1.3363573551177979","1.3363573551177979","0.5409520268440247","0.5409520268440247","0.5409520268440247"
"7139","0.298635870218277","0.298635870218277","0.298635870218277","0.7066634893417358","0.7066634893417358","0.7066634893417358","0.6483911275863647","0.6483911275863647","0.6483911275863647","0.5547563433647156","0.5547563433647156","0.5547563433647156","1.2048075199127197","1.2048075199127197","1.2048075199127197","0.516421377658844","0.516421377658844","0.516421377658844"
"7169","0.1844962239265442","0.1844962239265442","0.1844962239265442","0.8711938261985779","0.8711938261985779","0.8711938261985779","0.5013321042060852","0.5013321042060852","0.5013321042060852","0.4002249836921692","0.4002249836921692","0.4002249836921692","1.6739202737808228","1.6739202737808228","1.6739202737808228","0.9180386066436768","0.9180386066436768","0.9180386066436768"
"7199","0.3332635462284088","0.3332635462284088","0.3332635462284088","0.43806755542755127","0.43806755542755127","0.43806755542755127","0.4092996120452881","0.4092996120452881","0.4092996120452881","0.4675309658050537","0.4675309658050537","0.4675309658050537","1.5254650115966797","1.5254650115966797","1.5254650115966797","0.42218467593193054","0.42218467593193054","0.42218467593193054"
"7229","0.2593090236186981","0.2593090236186981","0.2593090236186981","2.101975440979004","2.101975440979004","2.101975440979004","0.33229848742485046","0.33229848742485046","0.33229848742485046","0.3995589315891266","0.3995589315891266","0.3995589315891266","2.8350398540496826","2.8350398540496826","2.8350398540496826","0.34521758556365967","0.34521758556365967","0.34521758556365967"
"7259","0.2350977063179016","0.2350977063179016","0.2350977063179016","2.140198230743408","2.140198230743408","2.140198230743408","0.40450599789619446","0.40450599789619446","0.40450599789619446","0.43282318115234375","0.43282318115234375","0.43282318115234375","1.7753793001174927","1.7753793001174927","1.7753793001174927","0.6476481556892395","0.6476481556892395","0.6476481556892395"
"7289","0.24345064163208008","0.24345064163208008","0.24345064163208008","0.8670804500579834","0.8670804500579834","0.8670804500579834","0.41449880599975586","0.41449880599975586","0.41449880599975586","0.48344847559928894","0.48344847559928894","0.48344847559928894","1.5606725215911865","1.5606725215911865","1.5606725215911865","0.5439392924308777","0.5439392924308777","0.5439392924308777"
"7319","0.23795747756958008","0.23795747756958008","0.23795747756958008","0.3861337900161743","0.3861337900161743","0.3861337900161743","0.32880985736846924","0.32880985736846924","0.32880985736846924","0.39887920022010803","0.39887920022010803","0.39887920022010803","1.12944495677948","1.12944495677948","1.12944495677948","0.449288010597229","0.449288010597229","0.449288010597229"
"7349","0.300997793674469","0.300997793674469","0.300997793674469","0.7900729775428772","0.7900729775428772","0.7900729775428772","0.4773227572441101","0.4773227572441101","0.4773227572441101","0.3986493647098541","0.3986493647098541","0.3986493647098541","1.3026689291000366","1.3026689291000366","1.3026689291000366","1.2999558448791504","1.2999558448791504","1.2999558448791504"
"7379","0.44054052233695984","0.44054052233695984","0.44054052233695984","0.9202732443809509","0.9202732443809509","0.9202732443809509","0.205253005027771","0.205253005027771","0.205253005027771","0.3120827078819275","0.3120827078819275","0.3120827078819275","1.140771746635437","1.140771746635437","1.140771746635437","0.38103729486465454","0.38103729486465454","0.38103729486465454"
"7409","0.2757374048233032","0.2757374048233032","0.2757374048233032","1.4337376356124878","1.4337376356124878","1.4337376356124878","0.35924819111824036","0.35924819111824036","0.35924819111824036","0.4736996293067932","0.4736996293067932","0.4736996293067932","1.484947681427002","1.484947681427002","1.484947681427002","0.37663111090660095","0.37663111090660095","0.37663111090660095"
"7439","0.3101557791233063","0.3101557791233063","0.3101557791233063","0.588662326335907","0.588662326335907","0.588662326335907","0.34578177332878113","0.34578177332878113","0.34578177332878113","0.4501439332962036","0.4501439332962036","0.4501439332962036","1.728511929512024","1.728511929512024","1.728511929512024","0.4543122351169586","0.4543122351169586","0.4543122351169586"
"7469","0.23062168061733246","0.23062168061733246","0.23062168061733246","0.3826505243778229","0.3826505243778229","0.3826505243778229","0.4829201400279999","0.4829201400279999","0.4829201400279999","0.34073930978775024","0.34073930978775024","0.34073930978775024","1.0774776935577393","1.0774776935577393","1.0774776935577393","0.7322512865066528","0.7322512865066528","0.7322512865066528"
"7499","0.220905601978302","0.220905601978302","0.220905601978302","0.55943363904953","0.55943363904953","0.55943363904953","0.44194328784942627","0.44194328784942627","0.44194328784942627","0.4407159090042114","0.4407159090042114","0.4407159090042114","1.665733814239502","1.665733814239502","1.665733814239502","0.5588242411613464","0.5588242411613464","0.5588242411613464"
"7529","0.22066596150398254","0.22066596150398254","0.22066596150398254","0.7197881937026978","0.7197881937026978","0.7197881937026978","0.3358652889728546","0.3358652889728546","0.3358652889728546","0.45219045877456665","0.45219045877456665","0.45219045877456665","1.637310266494751","1.637310266494751","1.637310266494751","0.510376513004303","0.510376513004303","0.510376513004303"
"7559","0.17016716301441193","0.17016716301441193","0.17016716301441193","0.8893159031867981","0.8893159031867981","0.8893159031867981","0.46653082966804504","0.46653082966804504","0.46653082966804504","0.3891237676143646","0.3891237676143646","0.3891237676143646","1.8685086965560913","1.8685086965560913","1.8685086965560913","0.36460432410240173","0.36460432410240173","0.36460432410240173"
"7589","0.23934994637966156","0.23934994637966156","0.23934994637966156","1.0208863019943237","1.0208863019943237","1.0208863019943237","0.40978461503982544","0.40978461503982544","0.40978461503982544","0.38500893115997314","0.38500893115997314","0.38500893115997314","1.5227373838424683","1.5227373838424683","1.5227373838424683","0.4226577579975128","0.4226577579975128","0.4226577579975128"
"7619","0.1907729059457779","0.1907729059457779","0.1907729059457779","0.8333010673522949","0.8333010673522949","0.8333010673522949","0.3026086688041687","0.3026086688041687","0.3026086688041687","0.36775466799736023","0.36775466799736023","0.36775466799736023","1.128116250038147","1.128116250038147","1.128116250038147","0.5103678107261658","0.5103678107261658","0.5103678107261658"
"7649","0.18908850848674774","0.18908850848674774","0.18908850848674774","0.2960655987262726","0.2960655987262726","0.2960655987262726","0.4950147271156311","0.4950147271156311","0.4950147271156311","0.3842637836933136","0.3842637836933136","0.3842637836933136","0.8703299760818481","0.8703299760818481","0.8703299760818481","0.507603645324707","0.507603645324707","0.507603645324707"
"7679","0.2077467441558838","0.2077467441558838","0.2077467441558838","1.17055082321167","1.17055082321167","1.17055082321167","0.27377209067344666","0.27377209067344666","0.27377209067344666","0.38075515627861023","0.38075515627861023","0.38075515627861023","1.8906453847885132","1.8906453847885132","1.8906453847885132","0.517852783203125","0.517852783203125","0.517852783203125"
"7709","0.15617482364177704","0.15617482364177704","0.15617482364177704","0.48583969473838806","0.48583969473838806","0.48583969473838806","0.20538468658924103","0.20538468658924103","0.20538468658924103","0.35690417885780334","0.35690417885780334","0.35690417885780334","1.2099242210388184","1.2099242210388184","1.2099242210388184","0.3906306326389313","0.3906306326389313","0.3906306326389313"
