"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"5159","0.4689346253871918","0.4689346253871918","0.4689346253871918","0.5279121994972229","0.5279121994972229","0.5279121994972229","0.5301844477653503","0.5301844477653503","0.5301844477653503","0.6349961161613464","0.6349961161613464","0.6349961161613464","0.9044822454452515","0.9044822454452515","0.9044822454452515","0.6653192043304443","0.6653192043304443","0.6653192043304443"
"5189","0.35023796558380127","0.35023796558380127","0.35023796558380127","1.3014823198318481","1.3014823198318481","1.3014823198318481","0.6327901482582092","0.6327901482582092","0.6327901482582092","0.6665359139442444","0.6665359139442444","0.6665359139442444","1.7724448442459106","1.7724448442459106","1.7724448442459106","0.874884843826294","0.874884843826294","0.874884843826294"
"5219","0.4692428410053253","0.4692428410053253","0.4692428410053253","4.5207743644714355","4.5207743644714355","4.5207743644714355","0.5636144280433655","0.5636144280433655","0.5636144280433655","0.7828435301780701","0.7828435301780701","0.7828435301780701","4.163374423980713","4.163374423980713","4.163374423980713","0.7176852226257324","0.7176852226257324","0.7176852226257324"
"5249","0.4787454605102539","0.4787454605102539","0.4787454605102539","2.3636577129364014","2.3636577129364014","2.3636577129364014","0.7626193165779114","0.7626193165779114","0.7626193165779114","0.7382938861846924","0.7382938861846924","0.7382938861846924","2.7410888671875","2.7410888671875","2.7410888671875","1.09102463722229","1.09102463722229","1.09102463722229"
"5279","0.4162243604660034","0.4162243604660034","0.4162243604660034","1.1051826477050781","1.1051826477050781","1.1051826477050781","0.8200500011444092","0.8200500011444092","0.8200500011444092","0.7333704233169556","0.7333704233169556","0.7333704233169556","1.9909452199935913","1.9909452199935913","1.9909452199935913","1.167250156402588","1.167250156402588","1.167250156402588"
"5309","0.4270585775375366","0.4270585775375366","0.4270585775375366","0.7265409827232361","0.7265409827232361","0.7265409827232361","0.8520004153251648","0.8520004153251648","0.8520004153251648","0.6918269395828247","0.6918269395828247","0.6918269395828247","1.413379192352295","1.413379192352295","1.413379192352295","1.7726037502288818","1.7726037502288818","1.7726037502288818"
"5339","0.5002270936965942","0.5002270936965942","0.5002270936965942","0.5638461709022522","0.5638461709022522","0.5638461709022522","1.1697500944137573","1.1697500944137573","1.1697500944137573","0.6286978125572205","0.6286978125572205","0.6286978125572205","1.1392887830734253","1.1392887830734253","1.1392887830734253","1.275880217552185","1.275880217552185","1.275880217552185"
"5369","0.39736026525497437","0.39736026525497437","0.39736026525497437","1.489510416984558","1.489510416984558","1.489510416984558","0.6982520818710327","0.6982520818710327","0.6982520818710327","0.6364078521728516","0.6364078521728516","0.6364078521728516","1.9336333274841309","1.9336333274841309","1.9336333274841309","0.9256055355072021","0.9256055355072021","0.9256055355072021"
"5399","0.38375845551490784","0.38375845551490784","0.38375845551490784","0.7824201583862305","0.7824201583862305","0.7824201583862305","0.643169641494751","0.643169641494751","0.643169641494751","0.8213804364204407","0.8213804364204407","0.8213804364204407","1.6238681077957153","1.6238681077957153","1.6238681077957153","0.9727424383163452","0.9727424383163452","0.9727424383163452"
"5429","0.4962289035320282","0.4962289035320282","0.4962289035320282","0.3968639373779297","0.3968639373779297","0.3968639373779297","0.8395362496376038","0.8395362496376038","0.8395362496376038","0.7943903803825378","0.7943903803825378","0.7943903803825378","1.029004454612732","1.029004454612732","1.029004454612732","1.2738367319107056","1.2738367319107056","1.2738367319107056"
"5459","0.39059191942214966","0.39059191942214966","0.39059191942214966","0.4477483332157135","0.4477483332157135","0.4477483332157135","0.8472537994384766","0.8472537994384766","0.8472537994384766","0.757718563079834","0.757718563079834","0.757718563079834","0.7899468541145325","0.7899468541145325","0.7899468541145325","0.8142315745353699","0.8142315745353699","0.8142315745353699"
"5489","0.42488834261894226","0.42488834261894226","0.42488834261894226","0.46003949642181396","0.46003949642181396","0.46003949642181396","0.6274115443229675","0.6274115443229675","0.6274115443229675","0.7342679500579834","0.7342679500579834","0.7342679500579834","1.0615681409835815","1.0615681409835815","1.0615681409835815","0.8365361094474792","0.8365361094474792","0.8365361094474792"
"5519","0.32474207878112793","0.32474207878112793","0.32474207878112793","0.46149879693984985","0.46149879693984985","0.46149879693984985","0.6001138687133789","0.6001138687133789","0.6001138687133789","0.5055899620056152","0.5055899620056152","0.5055899620056152","0.9307326078414917","0.9307326078414917","0.9307326078414917","0.7505387663841248","0.7505387663841248","0.7505387663841248"
"5549","0.36966779828071594","0.36966779828071594","0.36966779828071594","0.7979639172554016","0.7979639172554016","0.7979639172554016","0.646277904510498","0.646277904510498","0.646277904510498","0.7168574333190918","0.7168574333190918","0.7168574333190918","1.1550769805908203","1.1550769805908203","1.1550769805908203","0.6417340040206909","0.6417340040206909","0.6417340040206909"
"5579","0.3420500159263611","0.3420500159263611","0.3420500159263611","0.9185566306114197","0.9185566306114197","0.9185566306114197","0.8551740646362305","0.8551740646362305","0.8551740646362305","0.7544810175895691","0.7544810175895691","0.7544810175895691","1.1355103254318237","1.1355103254318237","1.1355103254318237","1.218138337135315","1.218138337135315","1.218138337135315"
"5609","0.3496740758419037","0.3496740758419037","0.3496740758419037","0.7170283198356628","0.7170283198356628","0.7170283198356628","1.3832957744598389","1.3832957744598389","1.3832957744598389","0.6078740358352661","0.6078740358352661","0.6078740358352661","1.233909249305725","1.233909249305725","1.233909249305725","1.251676321029663","1.251676321029663","1.251676321029663"
"5639","0.33470433950424194","0.33470433950424194","0.33470433950424194","1.1636723279953003","1.1636723279953003","1.1636723279953003","0.49456217885017395","0.49456217885017395","0.49456217885017395","0.6182962656021118","0.6182962656021118","0.6182962656021118","1.225177526473999","1.225177526473999","1.225177526473999","0.720316469669342","0.720316469669342","0.720316469669342"
"5669","0.27212774753570557","0.27212774753570557","0.27212774753570557","0.5221062898635864","0.5221062898635864","0.5221062898635864","0.8196081519126892","0.8196081519126892","0.8196081519126892","0.5566762685775757","0.5566762685775757","0.5566762685775757","0.8155902624130249","0.8155902624130249","0.8155902624130249","0.9267665147781372","0.9267665147781372","0.9267665147781372"
"5699","0.3018408417701721","0.3018408417701721","0.3018408417701721","0.35351645946502686","0.35351645946502686","0.35351645946502686","0.5166359543800354","0.5166359543800354","0.5166359543800354","0.5870741605758667","0.5870741605758667","0.5870741605758667","0.9268688559532166","0.9268688559532166","0.9268688559532166","0.5912606120109558","0.5912606120109558","0.5912606120109558"
"5729","0.4260494112968445","0.4260494112968445","0.4260494112968445","0.549859344959259","0.549859344959259","0.549859344959259","0.5489952564239502","0.5489952564239502","0.5489952564239502","0.5719470977783203","0.5719470977783203","0.5719470977783203","1.1683895587921143","1.1683895587921143","1.1683895587921143","0.6720660328865051","0.6720660328865051","0.6720660328865051"
"5759","0.2995283007621765","0.2995283007621765","0.2995283007621765","0.48115038871765137","0.48115038871765137","0.48115038871765137","0.6161627173423767","0.6161627173423767","0.6161627173423767","0.4945119321346283","0.4945119321346283","0.4945119321346283","0.8229874968528748","0.8229874968528748","0.8229874968528748","0.8797504901885986","0.8797504901885986","0.8797504901885986"
"5789","0.36281919479370117","0.36281919479370117","0.36281919479370117","0.5743756890296936","0.5743756890296936","0.5743756890296936","0.5665428042411804","0.5665428042411804","0.5665428042411804","0.574662446975708","0.574662446975708","0.574662446975708","1.0255024433135986","1.0255024433135986","1.0255024433135986","0.7368038296699524","0.7368038296699524","0.7368038296699524"
"5819","0.33187347650527954","0.33187347650527954","0.33187347650527954","0.3644861578941345","0.3644861578941345","0.3644861578941345","0.47925907373428345","0.47925907373428345","0.47925907373428345","0.48776742815971375","0.48776742815971375","0.48776742815971375","1.0005037784576416","1.0005037784576416","1.0005037784576416","0.6342948079109192","0.6342948079109192","0.6342948079109192"
"5849","0.35763993859291077","0.35763993859291077","0.35763993859291077","0.5516743063926697","0.5516743063926697","0.5516743063926697","0.655546247959137","0.655546247959137","0.655546247959137","0.7043933868408203","0.7043933868408203","0.7043933868408203","1.4008103609085083","1.4008103609085083","1.4008103609085083","0.9160851836204529","0.9160851836204529","0.9160851836204529"
"5879","0.29674676060676575","0.29674676060676575","0.29674676060676575","0.6635622978210449","0.6635622978210449","0.6635622978210449","0.40869009494781494","0.40869009494781494","0.40869009494781494","0.42746150493621826","0.42746150493621826","0.42746150493621826","1.094367265701294","1.094367265701294","1.094367265701294","0.5925630331039429","0.5925630331039429","0.5925630331039429"
"5909","0.3485323488712311","0.3485323488712311","0.3485323488712311","0.3858979046344757","0.3858979046344757","0.3858979046344757","0.49679404497146606","0.49679404497146606","0.49679404497146606","0.4611118733882904","0.4611118733882904","0.4611118733882904","0.9394084811210632","0.9394084811210632","0.9394084811210632","0.6635800004005432","0.6635800004005432","0.6635800004005432"
"5939","0.351508766412735","0.351508766412735","0.351508766412735","0.8620345592498779","0.8620345592498779","0.8620345592498779","0.6160503029823303","0.6160503029823303","0.6160503029823303","0.7243477702140808","0.7243477702140808","0.7243477702140808","1.2529648542404175","1.2529648542404175","1.2529648542404175","0.8515232801437378","0.8515232801437378","0.8515232801437378"
"5969","0.29851478338241577","0.29851478338241577","0.29851478338241577","0.38717618584632874","0.38717618584632874","0.38717618584632874","0.6393100023269653","0.6393100023269653","0.6393100023269653","0.5624589920043945","0.5624589920043945","0.5624589920043945","1.0143905878067017","1.0143905878067017","1.0143905878067017","0.8221169710159302","0.8221169710159302","0.8221169710159302"
"5999","0.3294854164123535","0.3294854164123535","0.3294854164123535","0.6728742122650146","0.6728742122650146","0.6728742122650146","0.4735103249549866","0.4735103249549866","0.4735103249549866","0.5002346634864807","0.5002346634864807","0.5002346634864807","1.0429314374923706","1.0429314374923706","1.0429314374923706","0.6562727689743042","0.6562727689743042","0.6562727689743042"
"6029","0.3521522879600525","0.3521522879600525","0.3521522879600525","0.6722981333732605","0.6722981333732605","0.6722981333732605","0.518860399723053","0.518860399723053","0.518860399723053","0.5282865762710571","0.5282865762710571","0.5282865762710571","1.1693477630615234","1.1693477630615234","1.1693477630615234","0.6921485662460327","0.6921485662460327","0.6921485662460327"
"6059","0.3183349668979645","0.3183349668979645","0.3183349668979645","0.5745458006858826","0.5745458006858826","0.5745458006858826","0.5324103236198425","0.5324103236198425","0.5324103236198425","0.4545767605304718","0.4545767605304718","0.4545767605304718","0.8333079218864441","0.8333079218864441","0.8333079218864441","0.6712736487388611","0.6712736487388611","0.6712736487388611"
"6089","0.2875889539718628","0.2875889539718628","0.2875889539718628","0.6347143650054932","0.6347143650054932","0.6347143650054932","0.5294914245605469","0.5294914245605469","0.5294914245605469","0.494038850069046","0.494038850069046","0.494038850069046","1.2436110973358154","1.2436110973358154","1.2436110973358154","0.7837912440299988","0.7837912440299988","0.7837912440299988"
"6119","0.26528415083885193","0.26528415083885193","0.26528415083885193","0.753199577331543","0.753199577331543","0.753199577331543","0.5324684977531433","0.5324684977531433","0.5324684977531433","0.5386192798614502","0.5386192798614502","0.5386192798614502","1.4049263000488281","1.4049263000488281","1.4049263000488281","0.7393490672111511","0.7393490672111511","0.7393490672111511"
"6149","0.25462469458580017","0.25462469458580017","0.25462469458580017","0.5445880889892578","0.5445880889892578","0.5445880889892578","0.5040740966796875","0.5040740966796875","0.5040740966796875","0.5114954113960266","0.5114954113960266","0.5114954113960266","0.9174969792366028","0.9174969792366028","0.9174969792366028","0.6743757724761963","0.6743757724761963","0.6743757724761963"
"6179","0.22090691328048706","0.22090691328048706","0.22090691328048706","0.4136609435081482","0.4136609435081482","0.4136609435081482","0.40369826555252075","0.40369826555252075","0.40369826555252075","0.44104430079460144","0.44104430079460144","0.44104430079460144","0.6844637989997864","0.6844637989997864","0.6844637989997864","0.5484199523925781","0.5484199523925781","0.5484199523925781"
"6209","0.45922496914863586","0.45922496914863586","0.45922496914863586","0.756507396697998","0.756507396697998","0.756507396697998","0.48320314288139343","0.48320314288139343","0.48320314288139343","0.5695127844810486","0.5695127844810486","0.5695127844810486","1.4290128946304321","1.4290128946304321","1.4290128946304321","0.8748916387557983","0.8748916387557983","0.8748916387557983"
"6239","0.28475692868232727","0.28475692868232727","0.28475692868232727","0.599250078201294","0.599250078201294","0.599250078201294","0.40794631838798523","0.40794631838798523","0.40794631838798523","0.4161994159221649","0.4161994159221649","0.4161994159221649","0.870087742805481","0.870087742805481","0.870087742805481","0.559097945690155","0.559097945690155","0.559097945690155"
"6269","0.3340380787849426","0.3340380787849426","0.3340380787849426","0.5428417325019836","0.5428417325019836","0.5428417325019836","0.37855368852615356","0.37855368852615356","0.37855368852615356","0.47044146060943604","0.47044146060943604","0.47044146060943604","1.1133766174316406","1.1133766174316406","1.1133766174316406","0.542984127998352","0.542984127998352","0.542984127998352"
"6299","0.23079322278499603","0.23079322278499603","0.23079322278499603","0.5820043087005615","0.5820043087005615","0.5820043087005615","0.5679804682731628","0.5679804682731628","0.5679804682731628","0.44205939769744873","0.44205939769744873","0.44205939769744873","0.775044858455658","0.775044858455658","0.775044858455658","0.8156595230102539","0.8156595230102539","0.8156595230102539"
"6329","0.3763580620288849","0.3763580620288849","0.3763580620288849","0.4790430963039398","0.4790430963039398","0.4790430963039398","0.5116475224494934","0.5116475224494934","0.5116475224494934","0.6046202778816223","0.6046202778816223","0.6046202778816223","0.9968022704124451","0.9968022704124451","0.9968022704124451","0.7171639800071716","0.7171639800071716","0.7171639800071716"
"6359","0.31945085525512695","0.31945085525512695","0.31945085525512695","0.5133337378501892","0.5133337378501892","0.5133337378501892","0.5618301033973694","0.5618301033973694","0.5618301033973694","0.5390493869781494","0.5390493869781494","0.5390493869781494","0.974333643913269","0.974333643913269","0.974333643913269","0.7886632084846497","0.7886632084846497","0.7886632084846497"
"6389","0.2631185054779053","0.2631185054779053","0.2631185054779053","0.4569847881793976","0.4569847881793976","0.4569847881793976","0.5456627011299133","0.5456627011299133","0.5456627011299133","0.4139971137046814","0.4139971137046814","0.4139971137046814","1.1808035373687744","1.1808035373687744","1.1808035373687744","0.8616282343864441","0.8616282343864441","0.8616282343864441"
"6419","0.25791308283805847","0.25791308283805847","0.25791308283805847","0.9199181795120239","0.9199181795120239","0.9199181795120239","0.5588762760162354","0.5588762760162354","0.5588762760162354","0.43826642632484436","0.43826642632484436","0.43826642632484436","1.8377374410629272","1.8377374410629272","1.8377374410629272","0.7475096583366394","0.7475096583366394","0.7475096583366394"
"6449","0.25180235505104065","0.25180235505104065","0.25180235505104065","0.5389792323112488","0.5389792323112488","0.5389792323112488","0.39774391055107117","0.39774391055107117","0.39774391055107117","0.43953466415405273","0.43953466415405273","0.43953466415405273","0.9474092721939087","0.9474092721939087","0.9474092721939087","0.600152313709259","0.600152313709259","0.600152313709259"
"6479","0.3276180624961853","0.3276180624961853","0.3276180624961853","0.4679499566555023","0.4679499566555023","0.4679499566555023","0.3406558930873871","0.3406558930873871","0.3406558930873871","0.4439443051815033","0.4439443051815033","0.4439443051815033","0.8201406598091125","0.8201406598091125","0.8201406598091125","0.5629481673240662","0.5629481673240662","0.5629481673240662"
"6509","0.3738967478275299","0.3738967478275299","0.3738967478275299","0.6892370581626892","0.6892370581626892","0.6892370581626892","0.5199679732322693","0.5199679732322693","0.5199679732322693","0.42142874002456665","0.42142874002456665","0.42142874002456665","1.4673511981964111","1.4673511981964111","1.4673511981964111","0.8225576877593994","0.8225576877593994","0.8225576877593994"
"6539","0.3190344274044037","0.3190344274044037","0.3190344274044037","0.6810172200202942","0.6810172200202942","0.6810172200202942","0.4098879098892212","0.4098879098892212","0.4098879098892212","0.4899722933769226","0.4899722933769226","0.4899722933769226","1.0968683958053589","1.0968683958053589","1.0968683958053589","0.617703378200531","0.617703378200531","0.617703378200531"
"6569","0.24047668278217316","0.24047668278217316","0.24047668278217316","0.5388860702514648","0.5388860702514648","0.5388860702514648","0.4189710021018982","0.4189710021018982","0.4189710021018982","0.5028855800628662","0.5028855800628662","0.5028855800628662","1.2087938785552979","1.2087938785552979","1.2087938785552979","0.6366187334060669","0.6366187334060669","0.6366187334060669"
"6599","0.23112843930721283","0.23112843930721283","0.23112843930721283","0.3521031141281128","0.3521031141281128","0.3521031141281128","0.5060813426971436","0.5060813426971436","0.5060813426971436","0.47971266508102417","0.47971266508102417","0.47971266508102417","0.7948383688926697","0.7948383688926697","0.7948383688926697","0.5810966491699219","0.5810966491699219","0.5810966491699219"
"6629","0.20008422434329987","0.20008422434329987","0.20008422434329987","0.6646644473075867","0.6646644473075867","0.6646644473075867","0.3776491582393646","0.3776491582393646","0.3776491582393646","0.3778153955936432","0.3778153955936432","0.3778153955936432","0.934599757194519","0.934599757194519","0.934599757194519","0.8230748772621155","0.8230748772621155","0.8230748772621155"
"6659","0.371234267950058","0.371234267950058","0.371234267950058","0.69556725025177","0.69556725025177","0.69556725025177","0.4960739016532898","0.4960739016532898","0.4960739016532898","0.42289966344833374","0.42289966344833374","0.42289966344833374","1.3164279460906982","1.3164279460906982","1.3164279460906982","0.9871594905853271","0.9871594905853271","0.9871594905853271"
"6689","0.22785036265850067","0.22785036265850067","0.22785036265850067","0.34935858845710754","0.34935858845710754","0.34935858845710754","0.35812506079673767","0.35812506079673767","0.35812506079673767","0.3388479948043823","0.3388479948043823","0.3388479948043823","0.662718653678894","0.662718653678894","0.662718653678894","0.5850405693054199","0.5850405693054199","0.5850405693054199"
"6719","0.32884305715560913","0.32884305715560913","0.32884305715560913","0.38400816917419434","0.38400816917419434","0.38400816917419434","0.4319193959236145","0.4319193959236145","0.4319193959236145","0.4498118460178375","0.4498118460178375","0.4498118460178375","0.8070417046546936","0.8070417046546936","0.8070417046546936","0.6966844201087952","0.6966844201087952","0.6966844201087952"
"6749","0.20117606222629547","0.20117606222629547","0.20117606222629547","0.5117790699005127","0.5117790699005127","0.5117790699005127","0.37611812353134155","0.37611812353134155","0.37611812353134155","0.39066484570503235","0.39066484570503235","0.39066484570503235","0.9572686553001404","0.9572686553001404","0.9572686553001404","0.5943424105644226","0.5943424105644226","0.5943424105644226"
"6779","0.2747128903865814","0.2747128903865814","0.2747128903865814","0.40388229489326477","0.40388229489326477","0.40388229489326477","0.4092317223548889","0.4092317223548889","0.4092317223548889","0.4923502206802368","0.4923502206802368","0.4923502206802368","0.9180347323417664","0.9180347323417664","0.9180347323417664","0.542232096195221","0.542232096195221","0.542232096195221"
"6809","0.21355468034744263","0.21355468034744263","0.21355468034744263","0.49801957607269287","0.49801957607269287","0.49801957607269287","0.3871781826019287","0.3871781826019287","0.3871781826019287","0.4009609818458557","0.4009609818458557","0.4009609818458557","1.0253925323486328","1.0253925323486328","1.0253925323486328","0.6265935301780701","0.6265935301780701","0.6265935301780701"
"6839","0.24749673902988434","0.24749673902988434","0.24749673902988434","0.49380072951316833","0.49380072951316833","0.49380072951316833","0.3945330083370209","0.3945330083370209","0.3945330083370209","0.41794463992118835","0.41794463992118835","0.41794463992118835","0.8506329655647278","0.8506329655647278","0.8506329655647278","0.4462588429450989","0.4462588429450989","0.4462588429450989"
"6869","0.15477490425109863","0.15477490425109863","0.15477490425109863","0.30140188336372375","0.30140188336372375","0.30140188336372375","0.4301457107067108","0.4301457107067108","0.4301457107067108","0.34671032428741455","0.34671032428741455","0.34671032428741455","0.8809211254119873","0.8809211254119873","0.8809211254119873","0.6094638705253601","0.6094638705253601","0.6094638705253601"
"6899","0.25594648718833923","0.25594648718833923","0.25594648718833923","0.6183884143829346","0.6183884143829346","0.6183884143829346","0.50971919298172","0.50971919298172","0.50971919298172","0.5276968479156494","0.5276968479156494","0.5276968479156494","0.9233928322792053","0.9233928322792053","0.9233928322792053","0.6914114356040955","0.6914114356040955","0.6914114356040955"
"6929","0.2598596215248108","0.2598596215248108","0.2598596215248108","0.6075038909912109","0.6075038909912109","0.6075038909912109","0.5918437242507935","0.5918437242507935","0.5918437242507935","0.386409193277359","0.386409193277359","0.386409193277359","1.2546149492263794","1.2546149492263794","1.2546149492263794","0.7133129239082336","0.7133129239082336","0.7133129239082336"
"6959","0.14131046831607819","0.14131046831607819","0.14131046831607819","0.3077239394187927","0.3077239394187927","0.3077239394187927","0.3657898008823395","0.3657898008823395","0.3657898008823395","0.305342435836792","0.305342435836792","0.305342435836792","0.7347027659416199","0.7347027659416199","0.7347027659416199","0.4722238779067993","0.4722238779067993","0.4722238779067993"
"6989","0.19183261692523956","0.19183261692523956","0.19183261692523956","0.394645631313324","0.394645631313324","0.394645631313324","0.35822975635528564","0.35822975635528564","0.35822975635528564","0.31567370891571045","0.31567370891571045","0.31567370891571045","0.6567350625991821","0.6567350625991821","0.6567350625991821","0.5062792301177979","0.5062792301177979","0.5062792301177979"
"7019","0.268494576215744","0.268494576215744","0.268494576215744","0.6482337713241577","0.6482337713241577","0.6482337713241577","0.3241187334060669","0.3241187334060669","0.3241187334060669","0.35555487871170044","0.35555487871170044","0.35555487871170044","1.0350468158721924","1.0350468158721924","1.0350468158721924","0.4747360646724701","0.4747360646724701","0.4747360646724701"
"7049","0.2534615993499756","0.2534615993499756","0.2534615993499756","1.1000181436538696","1.1000181436538696","1.1000181436538696","0.47625982761383057","0.47625982761383057","0.47625982761383057","0.41607317328453064","0.41607317328453064","0.41607317328453064","1.5491763353347778","1.5491763353347778","1.5491763353347778","0.7858585119247437","0.7858585119247437","0.7858585119247437"
"7079","0.3144182562828064","0.3144182562828064","0.3144182562828064","0.6897238492965698","0.6897238492965698","0.6897238492965698","0.3820401728153229","0.3820401728153229","0.3820401728153229","0.5831956267356873","0.5831956267356873","0.5831956267356873","1.4727935791015625","1.4727935791015625","1.4727935791015625","0.6759452819824219","0.6759452819824219","0.6759452819824219"
"7109","0.2676350176334381","0.2676350176334381","0.2676350176334381","0.339620441198349","0.339620441198349","0.339620441198349","0.41588351130485535","0.41588351130485535","0.41588351130485535","0.3326311707496643","0.3326311707496643","0.3326311707496643","0.8681796789169312","0.8681796789169312","0.8681796789169312","0.6672571897506714","0.6672571897506714","0.6672571897506714"
"7139","0.25197044014930725","0.25197044014930725","0.25197044014930725","0.29211723804473877","0.29211723804473877","0.29211723804473877","0.4888988435268402","0.4888988435268402","0.4888988435268402","0.32852402329444885","0.32852402329444885","0.32852402329444885","0.7495284676551819","0.7495284676551819","0.7495284676551819","0.5117481350898743","0.5117481350898743","0.5117481350898743"
"7169","0.22718708217144012","0.22718708217144012","0.22718708217144012","0.5911815762519836","0.5911815762519836","0.5911815762519836","0.43891942501068115","0.43891942501068115","0.43891942501068115","0.3542672395706177","0.3542672395706177","0.3542672395706177","1.115299105644226","1.115299105644226","1.115299105644226","0.6525872945785522","0.6525872945785522","0.6525872945785522"
"7199","0.211669459939003","0.211669459939003","0.211669459939003","0.4309161603450775","0.4309161603450775","0.4309161603450775","0.40377277135849","0.40377277135849","0.40377277135849","0.31595611572265625","0.31595611572265625","0.31595611572265625","0.8815626502037048","0.8815626502037048","0.8815626502037048","0.5452526211738586","0.5452526211738586","0.5452526211738586"
"7229","0.23882238566875458","0.23882238566875458","0.23882238566875458","0.3496152460575104","0.3496152460575104","0.3496152460575104","0.3186006247997284","0.3186006247997284","0.3186006247997284","0.29776832461357117","0.29776832461357117","0.29776832461357117","0.6903274655342102","0.6903274655342102","0.6903274655342102","0.42522674798965454","0.42522674798965454","0.42522674798965454"
"7259","0.24953822791576385","0.24953822791576385","0.24953822791576385","0.5818517804145813","0.5818517804145813","0.5818517804145813","0.5229771137237549","0.5229771137237549","0.5229771137237549","0.4393363893032074","0.4393363893032074","0.4393363893032074","1.08419668674469","1.08419668674469","1.08419668674469","1.0288604497909546","1.0288604497909546","1.0288604497909546"
"7289","0.23034031689167023","0.23034031689167023","0.23034031689167023","0.5189436078071594","0.5189436078071594","0.5189436078071594","0.3629775047302246","0.3629775047302246","0.3629775047302246","0.3672075569629669","0.3672075569629669","0.3672075569629669","0.6737693548202515","0.6737693548202515","0.6737693548202515","0.7320650815963745","0.7320650815963745","0.7320650815963745"
"7319","0.23051299154758453","0.23051299154758453","0.23051299154758453","1.4437121152877808","1.4437121152877808","1.4437121152877808","0.4223223924636841","0.4223223924636841","0.4223223924636841","0.4209801256656647","0.4209801256656647","0.4209801256656647","1.9253630638122559","1.9253630638122559","1.9253630638122559","0.65202796459198","0.65202796459198","0.65202796459198"
"7349","0.221778005361557","0.221778005361557","0.221778005361557","0.7053425908088684","0.7053425908088684","0.7053425908088684","0.49739065766334534","0.49739065766334534","0.49739065766334534","0.4115820527076721","0.4115820527076721","0.4115820527076721","1.2123734951019287","1.2123734951019287","1.2123734951019287","0.7893064022064209","0.7893064022064209","0.7893064022064209"
"7379","0.21194520592689514","0.21194520592689514","0.21194520592689514","0.6028094291687012","0.6028094291687012","0.6028094291687012","0.37106719613075256","0.37106719613075256","0.37106719613075256","0.40552350878715515","0.40552350878715515","0.40552350878715515","0.8940646052360535","0.8940646052360535","0.8940646052360535","0.6774014234542847","0.6774014234542847","0.6774014234542847"
"7409","0.33465757966041565","0.33465757966041565","0.33465757966041565","0.43001940846443176","0.43001940846443176","0.43001940846443176","0.31482934951782227","0.31482934951782227","0.31482934951782227","0.2976163327693939","0.2976163327693939","0.2976163327693939","0.8337163329124451","0.8337163329124451","0.8337163329124451","0.48254960775375366","0.48254960775375366","0.48254960775375366"
"7439","0.15624511241912842","0.15624511241912842","0.15624511241912842","0.41040611267089844","0.41040611267089844","0.41040611267089844","0.31090787053108215","0.31090787053108215","0.31090787053108215","0.2940954267978668","0.2940954267978668","0.2940954267978668","1.0593425035476685","1.0593425035476685","1.0593425035476685","0.5156036019325256","0.5156036019325256","0.5156036019325256"
"7469","0.24710433185100555","0.24710433185100555","0.24710433185100555","1.1321542263031006","1.1321542263031006","1.1321542263031006","0.3419918119907379","0.3419918119907379","0.3419918119907379","0.383975088596344","0.383975088596344","0.383975088596344","0.929767370223999","0.929767370223999","0.929767370223999","0.4593181014060974","0.4593181014060974","0.4593181014060974"
"7499","0.17347124218940735","0.17347124218940735","0.17347124218940735","0.5053619146347046","0.5053619146347046","0.5053619146347046","0.3905317187309265","0.3905317187309265","0.3905317187309265","0.2806711792945862","0.2806711792945862","0.2806711792945862","0.7701947093009949","0.7701947093009949","0.7701947093009949","0.6906535029411316","0.6906535029411316","0.6906535029411316"
